area,type,total,price,name
甘井子区,高楼层(共13层)|2013年建|2室1厅|70平米|南北, 169.7万,"24,243元/平",缇香漫城
甘井子区,低楼层(共6层)|1994年建|2室1厅|49.09平米|南北, 62.5万,"12,732元/平",马栏北街（甘井子区）
甘井子区,中楼层(共17层)|2021年建|1室1厅|58平米|南, 103万,"17,759元/平",亿达春田耶鲁时区
甘井子区,高楼层(共33层)|2016年建|3室1厅|104.15平米|南北, 175万,"16,803元/平",金地檀境
甘井子区,中楼层(共14层)|2018年建|3室1厅|88.82平米|北南, 173万,"19,478元/平",万科翡翠公园
甘井子区,高楼层(共7层)|2000年建|2室1厅|64.93平米|南北, 85万,"13,092元/平",天泉山庄
甘井子区,中楼层(共6层)|1988年建|2室1厅|51.88平米|东西北, 83万,"15,999元/平",山东路
甘井子区,高楼层(共11层)|2009年建|2室2厅|90.98平米|南北, 175万,"19,235元/平",山居笔记
甘井子区,中楼层(共24层)|2011年建|2室1厅|70.89平米|南, 170万,"23,981元/平",远洋广场
甘井子区,中楼层(共33层)|2016年建|2室2厅|79.14平米|北南, 132万,"16,680元/平",金地檀境
甘井子区,低楼层(共10层)|2018年建|3室2厅|95.4平米|南北, 310万,"32,495元/平",中国铁建海语城
甘井子区,高楼层(共13层)|2007年建|1室1厅|63.96平米|西北, 79.8万,"12,477元/平",达人公馆
甘井子区,中楼层(共5层)|2017年建|3室2厅|109.68平米|南北, 275万,"25,073元/平",万科城市之光
甘井子区,中楼层(共7层)|1990年建|3室1厅|74.43平米|南北, 98万,"13,167元/平",华南沃尔玛六平路
甘井子区,中楼层(共11层)|2008年建|2室1厅|71.69平米|南北, 129万,"17,995元/平",鹏辉新天居二期
甘井子区,中楼层(共6层)|1994年建|2室1厅|57.86平米|南北, 68.8万,"11,891元/平",马栏北街（甘井子区）
甘井子区,中楼层(共5层)|2009年建|2室2厅|82.76平米|南北, 150万,"18,125元/平",鹏辉新天居三期
甘井子区,中楼层(共21层)|2012年建|3室2厅|86.68平米|南北, 160万,"18,459元/平",万科魅力之城
甘井子区,高楼层(共30层)|2015年建|3室2厅|113.11平米|南北, 199万,"17,594元/平",中海御湖熙谷
甘井子区,低楼层(共3层)|2002年建|1室1厅|69.1平米|南北, 75万,"10,854元/平",锦泉源B4区
甘井子区,中楼层(共5层)|2014年建|3室2厅|127.31平米|南北, 268万,"21,051元/平",长鹭悦湖
甘井子区,中楼层(共7层)|1990年建|2室1厅|71.96平米|南北, 125万,"17,371元/平",椒房
甘井子区,高楼层(共16层)|2019年建|3室2厅|121.05平米|南北, 216万,"17,844元/平",中华城·领第
甘井子区,中楼层(共33层)2室1厅|79.16平米|南, 86.6万,"10,940元/平",欣家园一期
甘井子区,高楼层(共31层)|2014年建|2室1厅|62.64平米|南, 148万,"23,628元/平",亿合城
甘井子区,中楼层(共7层)|1997年建|3室2厅|88.68平米|南北, 118万,"13,307元/平",泡崖二区
甘井子区,低楼层(共22层)|2008年建|2室1厅|94.56平米|东南, 129.5万,"13,696元/平",美域盛景
甘井子区,低楼层(共11层)|2009年建|2室2厅|86.42平米|南北, 146.8万,"16,987元/平",格林翠庭
甘井子区,高楼层(共6层)|1990年建|1室1厅|37.75平米|南, 88万,"23,312元/平",76中学桥北
甘井子区,高楼层(共24层)|2013年建|2室1厅|68.2平米|南北, 145万,"21,261元/平",沿海鉴筑
甘井子区,高楼层(共6层)|2006年建|3室2厅|69.27平米|南西北, 117.7万,"16,992元/平",新星绿城三期
甘井子区,低楼层(共20层)|2017年建|2室2厅|80.53平米|南北, 152万,"18,875元/平",华润考拉住区
甘井子区,低楼层(共6层)|2008年建|5室1厅|147.55平米|南北, 300万,"20,333元/平",龙畔金泉五期K1区
甘井子区,高楼层(共34层)|2014年建|2室1厅|50.52平米|南, 76万,"15,044元/平",泉水P2区
甘井子区,中楼层(共18层)|2019年建|3室2厅|92平米|南北, 197万,"21,414元/平",远洋荣域B4区
甘井子区,高楼层(共6层)|2003年建|2室2厅|90.94平米|南北, 112万,"12,316元/平",顺达温泉花园一期
甘井子区,中楼层(共11层)|2007年建|2室1厅|83.62平米|南北, 167.5万,"20,032元/平",华东人家
甘井子区,低楼层(共11层)|2016年建|2室2厅|83.15平米|南北, 106万,"12,749元/平",三寰融创城南园
甘井子区,高楼层(共6层)|2004年建|3室1厅|88.42平米|南北, 102万,"11,536元/平",龙畔金泉三期
甘井子区,低楼层(共19层)|2008年建|2室2厅|117.73平米|南北, 175万,"14,865元/平",龙畔金泉五期K3区
甘井子区,高楼层(共9层)|2008年建|2室1厅|81.42平米|南北, 223.8万,"27,488元/平",福佳绿都
甘井子区,高楼层(共6层)|2002年建|2室1厅|55.28平米|北南, 59万,"10,673元/平",泡崖四区
甘井子区,中楼层(共7层)|2019年建|3室1厅|93.17平米|南北, 229万,"24,579元/平",中海万锦公馆
甘井子区,高楼层(共6层)|2004年建|3室2厅|118.74平米|南北, 214万,"18,023元/平",龙畔金泉三期
甘井子区,高楼层(共6层)|1999年建|1室1厅|45.89平米|南, 49万,"10,678元/平",泡崖五区
甘井子区,高楼层(共7层)|2002年建|2室2厅|78.39平米|南北西, 96.8万,"12,349元/平",泡崖四区
甘井子区,低楼层(共7层)|1995年建|2室1厅|65.5平米|西, 90万,"13,741元/平",七迎路
甘井子区,低楼层(共5层)|2005年建|2室1厅|70.26平米|南北, 118万,"16,795元/平",锦泉源D2区
甘井子区,中楼层(共7层)|1993年建|2室1厅|66.22平米|南, 99.6万,"15,041元/平",巾帼小区
沙河口区,高楼层(共7层)|1996年建|2室1厅|51.6平米|南, 67.7万,"13,121元/平",锦泉中园
沙河口区,中楼层(共7层)|1998年建|1室1厅|42.33平米|南北, 61.8万,"14,600元/平",锦霞北园
沙河口区,中楼层(共5层)|1998年建|1室1厅|33.55平米|南, 45万,"13,413元/平",兴工街
沙河口区,中楼层(共12层)|2005年建|2室2厅|97.24平米|南北, 189.6万,"19,499元/平",帝欧花园
沙河口区,中楼层(共7层)|1992年建|1室1厅|33.78平米|南, 45万,"13,322元/平",侯二小区
沙河口区,高楼层(共6层)|2005年建|2室1厅|56.1平米|南北, 115万,"20,500元/平",帝欧花园
沙河口区,低楼层(共7层)|1998年建|2室2厅|71.33平米|南北, 110万,"15,422元/平",桃山小区
沙河口区,中楼层(共7层)|1992年建|2室1厅|65.34平米|南, 99.8万,"15,274元/平",侯二小区
沙河口区,低楼层(共6层)|1995年建|3室2厅|103.79平米|东西, 122万,"11,755元/平",锦江园西北路
沙河口区,高楼层(共5层)|1991年建|2室1厅|51.43平米|南北, 73.9万,"14,370元/平",黑石礁景山
沙河口区,中楼层(共5层)|2002年建|2室1厅|66.12平米|南北, 104万,"15,729元/平",锦霞北园
沙河口区,中楼层(共22层)|2012年建|2室1厅|49.66平米|南, 76万,"15,305元/平",新居佳园
沙河口区,中楼层(共6层)|2002年建|2室2厅|81.91平米|南北, 168万,"20,511元/平",锦华北园
沙河口区,中楼层(共25层)|2004年建|1室1厅|44.49平米|西南, 220万,"49,450元/平",幸福e家三期
沙河口区,低楼层(共28层)|2008年建|1室1厅|48.59平米|东, 110万,"22,639元/平",79中美加华公寓
沙河口区,中楼层(共6层)|2001年建|2室1厅|67.84平米|南, 110万,"16,215元/平",绿波花园
沙河口区,中楼层(共28层)|2015年建|2室2厅|83.86平米|南西, 185万,"22,061元/平",御园
沙河口区,高楼层(共7层)|1993年建|2室1厅|45.9平米|东西, 58.8万,"12,811元/平",侯一小区
沙河口区,中楼层(共32层)|2014年建|1室1厅|36.88平米|北, 150万,"40,673元/平",华都文郡
沙河口区,低楼层(共6层)|2009年建|2室1厅|128.05平米|南北, 325万,"25,381元/平",大华御庭
沙河口区,低楼层(共6层)|1996年建|2室1厅|82.24平米|南北, 115万,"13,984元/平",锦泉南园
沙河口区,中楼层(共8层)|1998年建|2室1厅|68.89平米|南, 95万,"13,791元/平",侯二小区
沙河口区,中楼层(共7层)|1995年建|1室1厅|45.23平米|南, 76万,"16,804元/平",星海公园
沙河口区,中楼层(共7层)|1997年建|2室1厅|56.09平米|南北, 83.5万,"14,887元/平",西关街
沙河口区,低楼层(共7层)|1995年建|1室1厅|46.07平米|南, 60.5万,"13,133元/平",西厢街
沙河口区,中楼层(共10层)|2017年建|3室2厅|161.71平米|南北, 600万,"37,104元/平",国运壹号
沙河口区,高楼层(共7层)|1989年建|1室1厅|37.19平米|南北, 76万,"20,436元/平",21中同泰街
沙河口区,高楼层(共6层)|1998年建|2室1厅|65.11平米|东西, 81.2万,"12,472元/平",恒达花园（沙河口）
沙河口区,高楼层(共6层)|2000年建|2室2厅|78.87平米|南北, 126万,"15,976元/平",绿都园
沙河口区,低楼层(共8层)|2008年建|2室2厅|93平米|南北, 380万,"40,861元/平",世嘉星海
沙河口区,中楼层(共7层)|1995年建|1室1厅|43.38平米|南, 52万,"11,988元/平",马栏小学北
沙河口区,高楼层(共7层)|1992年建|2室1厅|54.52平米|南, 70万,"12,840元/平",侯二小区
沙河口区,中楼层(共26层)|2000年建|2室2厅|155.7平米|南西北, 236万,"15,158元/平",富鸿国际大厦
沙河口区,中楼层(共7层)|1998年建|2室1厅|97.71平米|南北, 135万,"13,817元/平",园丁巷
沙河口区,高楼层(共50层)|2005年建|1室0厅|38.4平米|南, 66万,"17,188元/平",和平现代城
沙河口区,低楼层(共6层)|1993年建|2室0厅|42.33平米|南, 71万,"16,773元/平",北昌平小区
沙河口区,中楼层(共7层)|1990年建|2室1厅|51.81平米|南北, 80万,"15,442元/平",孙家沟
沙河口区,中楼层(共7层)|2000年建|2室1厅|64平米|南北, 98万,"15,313元/平",马栏广场
沙河口区,中楼层(共7层)|1995年建|3室2厅|102.07平米|西南, 136万,"13,325元/平",锦江园
沙河口区,高楼层(共5层)|1990年建|2室1厅|50.86平米|南北, 72万,"14,157元/平",星海公园
沙河口区,中楼层(共7层)3室1厅|77.55平米|南, 97万,"12,509元/平",星月街
沙河口区,低楼层(共5层)|1990年建|2室1厅|101.63平米|南北, 280万,"27,551元/平",尖山街
沙河口区,低楼层(共7层)|1997年建|1室1厅|49.28平米|东西, 73万,"14,814元/平",西关街
沙河口区,高楼层(共7层)|1997年建|2室2厅|86.05平米|南北, 98.8万,"11,482元/平",西苑小区
沙河口区,高楼层(共7层)|1998年建|3室2厅|101.76平米|南北, 130万,"12,776元/平",幸福小区(沙河口)
沙河口区,低楼层(共3层)|1977年建|1室1厅|33.58平米|南, 66万,"19,655元/平",新建小区
沙河口区,中楼层(共7层)|1998年建|2室1厅|72.99平米|南北, 100万,"13,701元/平",锦霞北园
沙河口区,中楼层(共7层)|1985年建|1室1厅|32.59平米|南, 40.8万,"12,520元/平",柳华街
沙河口区,高楼层(共6层)|1990年建|1室1厅|37.79平米|南北, 48万,"12,702元/平",星海公园
沙河口区,中楼层(共34层)|2010年建|3室2厅|142.11平米|南北, 268万,"18,859元/平",富丽庭
沙河口区,低楼层(共32层)|2014年建|2室1厅|81.25平米|南, 248万,"30,524元/平",华都文郡
沙河口区,低楼层(共8层)|1998年建|4室2厅|175.21平米|东南西北, 348万,"19,862元/平",79中金光小区
沙河口区,高楼层(共7层)|1995年建|2室1厅|64.47平米|西南, 96.7万,"15,000元/平",交通大学
沙河口区,中楼层(共7层)|1990年建|2室0厅|46.17平米|东南北, 57万,"12,346元/平",侯二小区
沙河口区,中楼层(共6层)|1989年建|2室1厅|69.36平米|东南北, 110万,"15,860元/平",北昌平小区
沙河口区,低楼层(共7层)|2000年建|2室1厅|75.2平米|东西, 119万,"15,825元/平",马栏广场东
沙河口区,高楼层(共7层)|1995年建|2室1厅|71.59平米|南北, 115.6万,"16,148元/平",南沙
沙河口区,中楼层(共8层)3室1厅|100.57平米|南北, 145万,"14,418元/平",美丽巷
沙河口区,高楼层(共7层)|1995年建|1室1厅|53.66平米|东, 85万,"15,841元/平",黑石礁广场
沙河口区,低楼层(共5层)|2002年建|3室1厅|67.53平米|南北, 116万,"17,178元/平",锦霞北园
沙河口区,高楼层(共6层)|2008年建|2室2厅|88.31平米|南北, 121.8万,"13,793元/平",枫林绿洲
沙河口区,低楼层(共16层)2室1厅|44.31平米|西北, 48万,"10,833元/平",北昌平小区
沙河口区,中楼层(共6层)|2002年建|2室2厅|81.91平米|南北, 168万,"20,511元/平",锦华北园
沙河口区,低楼层(共7层)|1995年建|2室1厅|50.73平米|南, 52.5万,"10,349元/平",马栏小学北
沙河口区,中楼层(共19层)|2009年建|2室1厅|56.7平米|南, 115万,"20,283元/平",宏都筑景Ⅰ期
沙河口区,中楼层(共8层)|1993年建|1室1厅|31.51平米|南北, 32万,"10,156元/平",春风巷
沙河口区,高楼层(共7层)|1990年建|3室1厅|71.29平米|南北, 100万,"14,028元/平",星海公园
沙河口区,高楼层(共7层)|1997年建|3室1厅|71.35平米|南西北, 85.8万,"12,026元/平",民权小区
沙河口区,高楼层(共6层)|2001年建|2室1厅|85.72平米|南北, 102万,"11,900元/平",龙岗园
沙河口区,中楼层(共25层)|2004年建|1室1厅|44.49平米|西南, 220万,"49,450元/平",幸福e家三期
沙河口区,高楼层(共5层)|2004年建|3室2厅|114.44平米|南北, 258万,"22,545元/平",未来星城
沙河口区,低楼层(共25层)|2003年建|2室1厅|74.53平米|东南, 130万,"17,443元/平",壹品星海公寓
沙河口区,高楼层(共7层)|2000年建|2室1厅|83.75平米|南北, 92.8万,"11,081元/平",沙河口区红旗东路
沙河口区,低楼层(共30层)|2003年建|3室2厅|238.43平米|东西, 430万,"18,035元/平",星海国宝
沙河口区,低楼层(共28层)|2008年建|1室1厅|48.59平米|东, 110万,"22,639元/平",79中美加华公寓
沙河口区,高楼层(共7层)|1990年建|3室1厅|87.17平米|南北, 84万,"9,637元/平",孙家沟
沙河口区,高楼层(共8层)|1989年建|1室0厅|35.9平米|西南, 34万,"9,471元/平",车家村
沙河口区,低楼层(共28层)|2016年建|2室2厅|83.27平米|南北, 172万,"20,656元/平",万棵树
沙河口区,高楼层(共6层)|2000年建|2室2厅|119.68平米|南北, 105万,"8,774元/平",锦江园西北路
沙河口区,中楼层(共6层)|2001年建|2室1厅|67.84平米|南, 110万,"16,215元/平",绿波花园
沙河口区,中楼层(共28层)|2015年建|2室2厅|83.86平米|南西, 185万,"22,061元/平",御园
沙河口区,低楼层(共6层)|2005年建|2室1厅|87.63平米|南北, 185万,"21,112元/平",新华同仁轩
沙河口区,高楼层(共7层)|1985年建|2室1厅|54.61平米|南北, 53万,"9,706元/平",刘家桥
沙河口区,高楼层(共5层)|2008年建|3室3厅|88.51平米|南北, 245万,"27,681元/平",观山满庭芳
沙河口区,高楼层(共7层)|1993年建|2室1厅|45.9平米|东西, 58.8万,"12,811元/平",侯一小区
沙河口区,中楼层(共32层)|2014年建|1室1厅|36.88平米|北, 150万,"40,673元/平",华都文郡
沙河口区,高楼层(共18层)|2006年建|2室1厅|93.41平米|南, 172万,"18,414元/平",良运缤纷四季
沙河口区,高楼层(共7层)|1998年建|4室2厅|143.91平米|南北, 139万,"9,659元/平",高尔基路
沙河口区,低楼层(共7层)|1992年建|1室1厅|32.4平米|西, 45.8万,"14,136元/平",孙家沟
沙河口区,中楼层(共28层)|2003年建|1室0厅|36.21平米|北, 53万,"14,637元/平",福佳新天地
沙河口区,低楼层(共32层)|2014年建|1室1厅|35.83平米|北, 150万,"41,865元/平",华都文郡
沙河口区,中楼层(共7层)|1995年建|2室1厅|48.82平米|南, 61.5万,"12,598元/平",马栏小学北
沙河口区,中楼层(共31层)|2017年建|2室2厅|100.56平米|南北, 329万,"32,717元/平",国运壹号
沙河口区,中楼层(共5层)|1990年建|1室1厅|43.18平米|南, 73.5万,"17,022元/平",尖山街
沙河口区,中楼层(共5层)|1990年建|1室1厅|43.08平米|南, 73.5万,"17,062元/平",尖山街
沙河口区,低楼层(共7层)|1996年建|2室1厅|75.5平米|西南, 82万,"10,861元/平",锦云南园
沙河口区,低楼层(共6层)|1999年建|3室2厅|127.44平米|南北, 406万,"31,859元/平",79中万泰花园
沙河口区,中楼层(共7层)|1998年建|2室2厅|87.29平米|南北, 106万,"12,144元/平",桃山小区
沙河口区,低楼层(共6层)1室1厅|32.61平米|南北, 58万,"17,786元/平",星海一街
沙河口区,低楼层(共28层)|2001年建|1室1厅|69.47平米|南, 108万,"15,547元/平",科技广场
沙河口区,中楼层(共6层)2室0厅|42.36平米|南, 52万,"12,276元/平",勤俭巷
沙河口区,中楼层(共7层)|1997年建|2室1厅|59.7平米|东西, 82万,"13,736元/平",星浦庄园
沙河口区,低楼层(共7层)|1990年建|1室1厅|37.65平米|南, 61.8万,"16,415元/平",孙家沟
沙河口区,高楼层(共7层)|1990年建|1室2厅|40.26平米|西南, 55万,"13,662元/平",西沟小区
沙河口区,中楼层(共7层)|1999年建|2室1厅|76.01平米|南西北, 93万,"12,236元/平",凌山二街
沙河口区,中楼层(共7层)|1997年建|2室1厅|69.49平米|南, 121万,"17,413元/平",西苑小区
沙河口区,中楼层(共32层)|2016年建|3室1厅|110.21平米|南北, 290万,"26,314元/平",星海融汇
沙河口区,中楼层(共7层)|1995年建|3室2厅|99.73平米|南北, 149万,"14,941元/平",南沙
沙河口区,高楼层(共7层)|1995年建|3室1厅|72.04平米|南北, 95万,"13,188元/平",南沙
沙河口区,低楼层(共5层)|1995年建|1室2厅|46.44平米|南北, 70万,"15,074元/平",沙区医院
